t_s,gap_mm,hall_mV,adc16
108.699,385,2482,32229
108.728,375,2481,32224
108.761,382,2481,32220
108.789,364,2481,32224
108.822,369,2481,32216
108.851,385,2481,32217
108.884,381,2481,32220
108.916,387,2482,32229
108.945,391,2482,32229
108.978,379,2481,32221
109.007,372,2481,32218
109.039,399,2481,32227
109.068,382,2481,32217
109.101,376,2482,32229
109.130,361,2480,32215
109.162,378,2481,32227
109.191,380,2481,32226
109.224,384,2481,32227
109.256,369,2481,32217
109.285,390,2482,32233
109.318,373,2481,32216
109.347,398,2480,32214
109.379,374,2481,32216
109.408,379,2481,32219
109.441,380,2481,32218
109.470,384,2481,32221
109.502,374,2480,32214
109.531,384,2481,32219
109.564,390,2481,32217
109.592,383,2480,32215
109.625,386,2481,32221
109.658,373,2481,32217
109.687,376,2481,32221
109.719,372,2480,32208
109.748,387,2480,32213
109.781,386,2480,32215
109.810,392,2480,32214
109.842,376,2481,32216
109.871,382,2480,32212
109.904,389,2480,32212
109.932,384,2480,32208
109.965,381,2480,32212
109.997,380,2480,32214
110.027,383,2480,32211
110.059,373,2480,32215
110.088,369,2480,32213
110.120,372,2480,32215
110.149,367,2481,32218
110.182,393,2480,32211
110.211,376,2480,32214
110.244,383,2481,32219
110.272,387,2480,32212
110.305,388,2481,32220
110.337,366,2481,32218
110.366,371,2481,32218
110.399,384,2481,32218
110.428,399,2481,32216
110.460,387,2480,32211
110.489,378,2481,32221
110.522,388,2481,32219
110.551,388,2481,32216
110.583,377,2480,32205
110.612,376,2481,32220
110.645,372,2480,32212
110.674,380,2481,32218
110.706,383,2481,32216
110.739,372,2480,32212
110.768,386,2480,32203
110.800,389,2480,32206
110.829,399,2481,32216
110.862,398,2480,32212
110.890,380,2481,32218
110.923,385,2480,32210
110.952,364,2480,32214
110.985,395,2480,32214
111.013,378,2481,32218
111.046,392,2481,32218
111.079,379,2480,32214
111.108,382,2481,32218
111.140,383,2480,32215
111.169,387,2481,32225
111.202,380,2481,32224
111.231,375,2481,32220
111.263,377,2481,32225
111.292,371,2481,32226
111.325,391,2481,32224
111.354,380,2481,32217
111.386,362,2481,32223
111.415,369,2481,32216
111.448,382,2480,32208
111.480,357,2481,32220
111.509,363,2481,32222
111.542,384,2481,32224
111.571,371,2481,32221
111.603,382,2481,32219
111.632,380,2481,32221
111.665,376,2481,32222
111.693,382,2481,32217
111.726,385,2480,32213
111.755,376,2481,32219
111.788,390,2481,32222
111.820,373,2481,32220
111.849,389,2481,32221
111.882,375,2481,32223
111.911,388,2481,32218
111.943,382,2480,32213
111.972,393,2481,32218
112.005,372,2481,32221
112.034,378,2481,32223
112.066,391,2481,32219
112.095,388,2481,32224
112.128,356,2481,32225
112.160,370,2481,32219
112.189,369,2481,32220
112.221,367,2481,32219
112.251,377,2481,32226
112.283,377,2480,32215
112.312,385,2481,32218
112.345,385,2481,32221
112.374,382,2481,32223
112.406,399,2481,32221
112.435,388,2481,32224
112.468,373,2480,32215
112.496,387,2481,32217
112.529,385,2481,32225
112.562,382,2480,32212
112.591,386,2481,32223
112.623,402,2481,32222
112.652,380,2481,32220
112.685,374,2480,32211
112.713,368,2481,32221
112.746,359,2481,32225
112.775,364,2480,32213
112.808,389,2481,32225
112.836,391,2481,32217
112.869,382,2481,32222
112.901,384,2481,32222
112.931,373,2481,32221
112.963,380,2481,32218
112.992,393,2481,32220
113.024,382,2481,32223
113.054,404,2481,32218
113.086,399,2481,32219
113.115,366,2481,32224
113.148,406,2481,32227
113.176,374,2481,32217
113.209,393,2481,32218
113.237,374,2480,32214
113.270,389,2481,32221
113.303,382,2481,32216
113.332,373,2481,32223
113.364,367,2481,32220
113.393,379,2481,32222
113.426,402,2481,32216
113.455,404,2481,32223
113.488,375,2481,32222
113.516,379,2481,32219
113.549,399,2481,32225
113.578,377,2481,32221
113.611,389,2481,32224
113.643,385,2481,32221
113.672,378,2481,32227
113.704,397,2481,32223
113.733,404,2481,32223
113.766,377,2481,32218
113.795,381,2481,32222
113.827,376,2481,32222
113.856,396,2481,32221
113.889,391,2481,32228
113.918,377,2481,32223
113.951,378,2481,32219
113.983,396,2481,32222
114.012,388,2481,32223
114.044,383,2481,32226
114.073,376,2481,32223
114.106,390,2481,32217
114.135,357,2485,32278
114.167,354,2481,32224
114.196,388,2481,32226
114.229,391,2483,32251
114.257,397,2481,32224
114.290,389,2481,32216
114.319,379,2480,32213
114.352,380,2480,32215
114.384,381,2481,32222
114.413,405,2481,32219
114.446,383,2481,32218
114.475,378,2480,32215
114.507,383,2480,32210
114.536,378,2481,32219
114.569,357,2480,32213
114.597,381,2481,32216
114.630,381,2480,32214
114.659,380,2481,32217
114.692,362,2480,32210
114.724,370,2480,32213
114.753,387,2480,32211
114.786,388,2480,32215
114.814,367,2480,32211
114.847,371,2480,32212
114.876,383,2481,32217
114.909,388,2480,32205
114.937,379,2480,32215
114.970,388,2481,32217
114.999,378,2480,32214
115.032,382,2480,32213
115.060,376,2480,32215
115.093,390,2480,32214
115.126,362,2480,32214
115.154,365,2480,32215
115.187,389,2481,32216
115.216,369,2480,32211
115.248,382,2481,32218
115.277,379,2481,32216
115.310,389,2481,32217
115.339,371,2480,32214
115.371,387,2480,32213
115.400,390,2480,32210
115.433,355,2480,32212
115.465,380,2480,32215
115.494,404,2480,32215
115.527,355,2480,32212
115.556,390,2480,32214
115.588,403,2480,32211
115.617,402,2480,32212
115.650,375,2480,32208
115.679,386,2480,32215
115.711,380,2480,32212
115.740,379,2480,32209
115.773,372,2480,32213
115.805,370,2480,32214
115.834,397,2480,32213
115.867,368,2481,32219
115.896,378,2480,32209
115.928,368,2480,32214
115.957,380,2480,32210
115.990,364,2480,32214
116.019,392,2480,32211
116.051,376,2481,32218
116.080,397,2480,32215
116.113,384,2480,32213
116.142,374,2480,32207
116.174,363,2480,32214
116.207,383,2481,32218
116.236,377,2481,32221
116.268,393,2481,32217
116.297,376,2480,32210
116.330,391,2481,32216
116.358,371,2481,32217
116.391,394,2480,32213
116.420,383,2480,32213
116.453,381,2480,32214
116.481,392,2480,32212
116.514,383,2481,32218
116.547,385,2481,32219
116.576,377,2480,32212
116.608,391,2480,32214
116.637,393,2480,32212
116.670,381,2480,32214
116.699,386,2480,32211
116.731,374,2481,32216
116.760,385,2480,32213
116.793,378,2480,32215
116.822,376,2480,32213
116.855,376,2480,32214
116.883,379,2481,32220
116.916,386,2480,32210
116.948,364,2480,32213
116.978,374,2480,32208
117.010,359,2481,32218
117.039,374,2481,32216
117.072,383,2481,32221
117.100,397,2481,32219
117.133,378,2480,32215
117.162,373,2480,32215
117.195,391,2480,32215
117.223,376,2480,32212
117.256,389,2480,32210
117.288,379,2480,32208
117.317,393,2480,32214
117.350,415,2481,32220
117.379,384,2480,32205
117.411,398,2480,32212
117.440,355,2480,32212
117.473,369,2481,32221
117.503,378,2480,32212
117.534,386,2480,32211
117.564,379,2480,32215
117.596,388,2481,32219
117.628,383,2480,32207
117.657,380,2481,32216
117.690,395,2480,32214
117.718,401,2481,32219
117.751,410,2481,32218
117.780,373,2481,32217
117.812,377,2480,32206
117.841,373,2481,32218
117.875,395,2480,32207
117.903,371,2480,32211
117.936,368,2481,32217
117.968,396,2481,32217
117.998,380,2481,32217
118.030,383,2481,32216
118.059,386,2480,32213
118.091,394,2481,32221
118.121,401,2481,32217
118.153,372,2480,32210
118.182,379,2481,32217
118.214,376,2480,32215
118.243,374,2481,32216
118.276,373,2480,32215
118.304,386,2481,32218
118.338,396,2480,32215
118.370,375,2481,32217
118.399,381,2481,32216
118.431,383,2480,32214
118.461,384,2480,32215
118.493,389,2481,32220
118.522,380,2480,32209
118.555,387,2480,32215
118.583,391,2479,32201
118.616,383,2480,32215
118.645,372,2480,32215
118.677,382,2480,32213
118.710,350,2479,32199
118.739,388,2480,32214
118.771,389,2480,32210
118.800,372,2480,32215
118.833,384,2479,32201
118.861,398,2481,32216
118.894,378,2480,32213
118.923,374,2480,32214
118.956,375,2480,32209
118.985,383,2480,32209
119.017,381,2480,32215
119.050,377,2481,32217
119.079,366,2481,32217
119.111,379,2481,32218
119.140,378,2480,32212
119.173,358,2480,32211
119.201,378,2480,32206
119.234,374,2481,32219
119.263,372,2480,32215
119.296,375,2480,32211
119.324,390,2480,32207
119.357,376,2480,32212
119.386,400,2480,32208
119.419,382,2481,32216
119.451,365,2481,32216
119.480,381,2480,32211
119.512,405,2480,32215
119.542,385,2481,32217
119.574,386,2480,32212
119.603,392,2481,32217
119.636,388,2481,32223
119.665,371,2480,32213
119.697,398,2480,32214
119.726,366,2481,32216
119.758,403,2480,32209
119.791,378,2480,32213
119.820,370,2480,32210
119.852,384,2480,32215
119.881,395,2480,32210
119.914,373,2480,32212
119.943,385,2481,32218
119.975,397,2480,32213
120.004,381,2481,32221
120.037,377,2480,32211
120.065,392,2480,32212
120.098,380,2480,32213
120.127,362,2481,32220
120.160,383,2481,32218
120.192,382,2481,32216
120.221,391,2480,32212
120.254,391,2481,32219
120.283,400,2480,32214
120.315,385,2480,32215
120.344,388,2480,32209
120.377,407,2480,32212
120.406,374,2480,32214
120.439,393,2480,32208
120.467,379,2480,32211
120.500,383,2480,32209
120.533,380,2480,32214
120.562,396,2481,32218
120.594,393,2480,32211
120.623,363,2480,32211
120.655,371,2480,32206
120.684,405,2481,32220
120.717,384,2480,32212
120.746,389,2480,32211
120.778,378,2481,32221
120.807,380,2480,32214
120.840,367,2480,32206
120.872,394,2480,32212
120.902,368,2480,32214
120.934,404,2480,32213
120.963,377,2480,32208
120.995,384,2480,32213
121.024,393,2480,32208
121.057,395,2480,32206
121.086,389,2480,32215
121.118,382,2481,32217
121.147,397,2480,32207
121.180,377,2480,32213
121.212,389,2480,32211
121.241,369,2481,32219
121.274,393,2480,32213
121.303,378,2480,32213
121.335,380,2481,32218
121.364,376,2481,32217
121.397,392,2480,32215
121.425,374,2480,32212
121.458,367,2480,32212
121.488,391,2480,32212
121.520,383,2481,32219
121.549,391,2481,32218
121.581,379,2481,32216
121.614,385,2480,32211
121.643,367,2480,32213
121.675,389,2480,32209
121.705,381,2480,32207
121.737,382,2481,32218
121.766,363,2481,32217
121.799,382,2481,32217
121.827,383,2480,32206
121.860,384,2481,32216
121.889,378,2480,32213
121.922,396,2480,32211
121.954,362,2480,32215
121.983,382,2480,32204
122.015,385,2480,32211
122.044,373,2480,32214
122.077,369,2480,32210
122.105,381,2480,32210
122.138,378,2480,32208
122.167,348,2481,32217
122.199,389,2481,32216
122.228,390,2481,32216
122.261,369,2480,32215
122.293,371,2480,32209
122.322,364,2480,32208
122.355,386,2480,32213
122.384,369,2480,32215
122.417,376,2480,32215
122.445,376,2480,32209
122.478,361,2480,32209
122.507,386,2480,32213
122.540,388,2481,32217
122.568,382,2480,32213
122.601,395,2480,32214
122.633,396,1508,19590
122.663,380,1241,16117
122.695,380,936,12161
122.724,388,822,10679
122.756,384,616,8005
122.786,377,2478,32185
122.818,395,2481,32219
122.847,358,2480,32215
122.880,375,2481,32218
122.908,396,2480,32210
122.941,378,2480,32210
122.970,374,2481,32225
123.003,382,2481,32218
123.035,374,2480,32215
123.064,363,2481,32220
123.096,376,2480,32215
123.125,377,2480,32212
123.158,369,2481,32223
123.187,374,2481,32227
123.219,391,2481,32221
123.248,387,2481,32223
123.281,370,2481,32221
123.309,395,2481,32223
123.342,377,2481,32218
123.375,376,2481,32221
123.404,357,2481,32217
123.436,367,2481,32217
123.465,382,2481,32216
123.498,378,2480,32213
123.527,373,2481,32216
123.559,388,2481,32219
123.588,374,2480,32214
123.621,386,2481,32218
123.650,360,2481,32222
123.682,393,2481,32218
123.715,362,2481,32220
123.744,382,2481,32221
123.776,385,2481,32220
123.806,374,2480,32210
123.838,365,2481,32221
123.867,372,2481,32222
123.899,363,2481,32222
123.928,381,2480,32212
123.961,388,2481,32222
123.990,384,2480,32215
124.022,401,2481,32220
124.051,357,2480,32211
124.084,390,2481,32222
124.116,384,2481,32224
124.145,380,2481,32221
124.178,391,2480,32215
124.207,376,2481,32222
124.239,377,2481,32226
124.268,374,2481,32218
124.300,372,2481,32221
124.329,382,2480,32213
124.362,391,2480,32215
124.391,380,2481,32219
124.424,374,2481,32223
124.456,383,2481,32222
124.485,374,2481,32220
124.517,395,2481,32220
