t_s,gap_mm,hall_mV,adc16
35.939,400,2398,30721
35.968,393,2400,30750
36.000,386,2400,30753
36.032,389,2403,30784
36.062,396,2405,30808
36.094,390,2405,30813
36.124,391,2406,30832
36.156,396,2410,30882
36.185,385,2414,30934
36.217,384,2415,30941
36.246,380,2416,30959
36.279,393,2422,31027
36.307,383,2428,31108
36.340,389,2431,31143
36.369,373,2433,31178
36.402,393,2435,31196
36.430,394,2435,31202
36.463,384,2436,31205
36.495,387,2436,31211
36.525,383,2440,31258
36.557,387,2444,31311
36.586,386,2445,31325
36.618,388,2447,31348
36.648,389,2450,31392
36.680,388,2453,31429
36.709,392,2455,31451
36.742,387,2456,31461
36.771,391,2457,31484
36.804,386,2459,31506
36.832,380,2460,31515
36.865,389,2460,31517
36.897,395,2460,31520
36.926,392,2460,31523
36.958,385,2462,31538
36.987,380,2463,31551
37.020,385,2464,31568
37.049,381,2466,31594
37.081,382,2468,31625
37.110,386,2469,31636
37.143,388,2469,31640
37.172,383,2470,31647
37.204,380,2471,31658
37.233,386,2472,31667
37.266,378,2472,31668
37.298,387,2471,31662
37.327,381,2472,31667
37.360,375,2470,31652
37.389,387,2469,31639
37.421,392,2464,31573
37.451,378,2460,31516
37.483,391,2457,31480
37.512,385,2450,31390
37.545,381,2442,31287
37.573,386,2435,31200
37.606,390,2432,31162
37.635,385,2420,31003
37.668,396,2409,30870
37.699,388,2400,30752
37.729,393,2390,30626
37.761,396,2379,30475
37.791,393,2366,30316
37.822,398,2360,30236
37.851,396,2347,30075
37.884,394,2334,29908
37.913,392,2316,29671
37.945,389,2307,29561
37.974,398,2299,29452
38.007,389,2286,29284
38.036,394,2282,29243
38.069,397,2276,29158
38.101,405,2275,29145
38.130,400,2275,29142
38.162,393,2269,29065
38.191,392,2259,28948
38.224,407,2255,28895
38.253,395,2251,28838
38.285,393,2244,28757
38.314,401,2242,28723
38.347,399,2240,28706
38.376,394,2240,28703
38.408,392,2240,28700
38.437,395,2240,28704
38.470,403,2240,28695
38.502,394,2240,28699
38.531,393,2239,28693
38.564,396,2239,28690
38.593,400,2239,28683
38.625,393,2238,28669
38.654,399,2236,28654
38.687,400,2234,28623
38.716,395,2231,28587
38.748,401,2230,28568
38.777,393,2228,28551
38.810,384,2229,28556
38.838,392,2230,28565
38.871,402,2229,28553
38.904,393,2228,28552
38.933,399,2228,28540
38.965,397,2228,28549
38.994,388,2229,28564
39.027,401,2230,28575
39.055,401,2230,28577
39.088,394,2230,28576
39.117,399,2230,28574
39.150,401,2232,28596
39.178,396,2232,28600
39.211,392,2236,28642
39.240,393,2237,28655
39.273,399,2237,28657
39.305,397,2237,28661
39.334,400,2238,28677
39.367,390,2238,28678
39.395,398,2240,28695
39.428,403,2240,28696
39.457,397,2240,28700
39.490,403,2239,28691
39.518,401,2240,28695
39.551,408,2240,28694
39.580,398,2239,28688
39.613,396,2239,28690
39.641,399,2238,28674
39.674,397,2239,28681
39.706,399,2238,28677
39.735,402,2239,28684
39.768,397,2239,28685
39.797,389,2239,28688
39.829,402,2240,28699
39.858,402,2240,28701
39.891,405,2240,28704
39.920,403,2241,28712
39.952,400,2242,28722
39.981,398,2243,28736
40.014,399,2243,28743
40.043,403,2244,28752
40.075,402,2245,28762
40.108,391,2246,28775
40.137,387,2246,28773
40.169,391,2247,28786
40.198,403,2248,28804
40.231,394,2248,28803
40.260,404,2247,28790
40.292,398,2247,28790
40.321,395,2246,28779
40.354,392,2247,28793
40.382,401,2248,28804
40.415,395,2252,28850
40.444,389,2254,28884
40.477,396,2255,28891
40.509,402,2254,28883
40.538,395,2254,28877
40.571,401,2253,28870
40.600,391,2254,28879
40.632,403,2253,28869
40.661,408,2254,28873
40.694,399,2254,28880
40.723,397,2255,28887
40.755,395,2255,28892
40.784,406,2255,28892
40.817,399,2255,28891
40.845,400,2255,28886
40.879,393,2255,28893
40.911,393,2255,28892
40.940,396,2255,28890
40.972,398,2255,28893
41.001,392,2255,28895
41.034,395,2255,28891
41.063,400,2255,28887
41.096,402,2255,28894
41.124,404,2255,28890
41.157,404,2255,28891
41.186,396,2255,28890
41.218,405,2255,28891
41.247,399,2255,28893
41.280,402,2255,28887
41.312,397,2255,28895
41.341,405,2255,28894
41.374,397,2255,28891
41.403,386,2255,28886
41.435,390,2255,28893
41.464,408,2255,28890
41.497,397,2255,28888
41.526,403,2255,28886
41.558,398,2253,28872
41.587,400,2252,28853
41.620,394,2250,28825
41.649,407,2247,28793
41.681,393,2246,28783
41.714,406,2246,28774
41.743,390,2246,28776
41.775,400,2247,28790
41.804,399,2249,28817
41.837,396,2252,28859
41.866,397,2252,28853
41.898,397,2249,28821
41.927,394,2252,28854
41.960,404,2254,28876
41.989,398,2252,28855
42.022,401,2252,28856
42.050,401,2253,28860
42.083,397,2254,28873
42.115,392,2253,28861
42.144,401,2252,28853
42.177,394,2251,28846
42.206,396,2252,28859
42.238,395,2251,28841
42.267,396,2251,28838
42.299,400,2251,28844
42.328,395,2252,28858
42.361,393,2251,28843
42.390,395,2252,28849
42.422,394,2252,28849
42.451,388,2251,28845
42.485,396,2252,28851
42.516,399,2254,28885
42.546,406,2254,28883
42.578,390,2254,28885
42.607,398,2254,28880
42.640,394,2255,28891
42.668,401,2256,28904
42.701,396,2257,28917
42.730,404,2258,28936
42.763,397,2259,28945
42.792,401,2258,28924
42.824,403,2256,28905
42.853,397,2256,28900
42.885,395,2256,28906
42.918,406,2256,28903
42.947,394,2255,28897
42.979,401,2255,28895
43.009,402,2256,28900
43.041,395,2255,28897
43.070,396,2256,28900
43.103,396,2255,28894
43.132,399,2255,28891
43.164,397,2255,28895
43.193,400,2255,28890
43.225,398,2254,28877
43.254,393,2251,28839
43.287,391,2249,28813
43.319,405,2251,28835
43.348,398,2253,28869
43.381,398,2254,28877
43.410,390,2254,28884
43.442,403,2254,28884
43.471,391,2255,28886
43.505,396,2255,28893
43.533,400,2255,28890
43.566,394,2255,28888
43.594,394,2255,28890
43.627,395,2255,28891
43.656,400,2255,28892
43.688,398,2255,28888
43.721,400,2255,28889
43.750,390,2255,28892
43.782,402,2255,28893
43.812,403,2255,28894
43.844,392,2256,28902
43.873,396,2258,28934
43.906,398,2258,28934
43.934,395,2257,28912
43.967,402,2258,28929
43.996,395,2260,28955
44.029,403,2261,28970
44.057,393,2260,28961
44.090,395,2260,28962
44.122,401,2260,28962
44.151,400,2260,28962
44.184,392,2261,28963
44.212,398,2260,28960
44.245,400,2260,28955
44.274,392,2259,28938
44.307,396,2259,28945
44.335,398,2259,28947
44.369,401,2260,28959
44.397,393,2259,28945
44.430,396,2259,28942
44.458,403,2258,28934
44.491,396,2258,28934
44.523,404,2258,28931
44.552,406,2259,28941
44.585,406,2259,28946
44.614,398,2259,28947
44.646,399,2259,28944
44.675,397,2259,28949
44.708,400,2259,28945
44.737,386,2260,28959
44.770,399,2261,28973
44.799,395,2261,28970
44.831,404,2261,28962
44.860,396,2261,28964
44.893,396,2261,28963
44.925,393,2261,28964
44.954,392,2261,28966
44.987,396,2262,28976
45.015,397,2263,28992
45.048,394,2262,28985
45.077,395,2263,28992
45.109,397,2262,28984
45.138,399,2263,28989
45.171,396,2265,29020
45.200,399,2268,29063
45.232,401,2269,29074
45.261,404,2269,29070
45.294,402,2269,29073
45.326,398,2269,29071
45.356,400,2269,29066
45.388,405,2270,29084
45.417,405,2271,29096
45.450,396,2271,29091
45.479,392,2271,29091
45.511,391,2271,29090
45.540,394,2270,29086
45.573,389,2271,29096
45.601,394,2273,29117
45.634,389,2275,29142
45.663,391,2274,29141
45.696,399,2275,29145
45.728,399,2274,29137
45.757,396,2275,29144
45.789,400,2275,29145
45.818,403,2275,29142
45.851,401,2275,29146
45.880,395,2275,29146
45.912,396,2275,29146
45.942,395,2275,29146
45.974,398,2275,29145
46.003,398,2274,29134
46.035,394,2274,29139
46.065,397,2274,29134
46.097,394,2272,29115
46.129,388,2272,29108
46.159,387,2271,29103
46.190,395,2271,29093
46.219,392,2270,29087
46.252,400,2270,29088
46.281,399,2271,29094
46.314,400,2271,29094
46.343,400,2270,29082
46.376,391,2271,29093
46.404,401,2270,29088
46.437,404,2270,29085
46.465,398,2270,29088
46.498,389,2271,29091
46.530,398,2270,29086
46.560,395,2270,29082
46.593,390,2270,29084
46.621,394,2270,29084
46.653,389,2270,29085
46.682,393,2270,29088
46.715,399,2271,29095
46.744,396,2270,29090
46.776,395,2270,29089
46.805,403,2270,29088
46.838,394,2271,29093
46.866,392,2271,29099
46.899,410,2272,29104
46.931,402,2271,29101
46.961,399,2271,29101
46.993,395,2272,29106
47.022,409,2272,29106
47.055,400,2272,29109
47.084,398,2272,29111
47.116,398,2272,29112
47.145,401,2272,29109
47.178,398,2272,29111
47.207,399,2272,29113
47.239,402,2272,29112
47.268,400,2273,29116
47.301,401,2272,29113
47.333,401,2273,29122
47.363,396,2272,29112
47.395,394,2273,29116
47.424,391,2273,29122
47.456,391,2273,29119
47.486,395,2273,29124
47.518,403,2273,29123
47.547,399,2273,29118
47.580,398,2273,29117
47.608,397,2273,29121
47.641,394,2272,29115
47.670,398,2273,29117
47.702,392,2272,29112
47.735,399,2272,29111
47.764,395,2272,29115
47.796,392,2272,29111
47.825,400,2272,29106
47.858,394,2272,29109
47.887,403,2272,29108
47.919,398,2272,29107
47.949,395,2272,29104
47.981,400,2271,29101
48.010,388,2273,29119
48.043,400,2273,29124
48.072,397,2273,29120
48.104,401,2273,29119
48.136,399,2273,29121
48.165,395,2273,29120
48.197,392,2273,29120
48.227,402,2272,29113
48.259,394,2273,29119
48.288,392,2272,29115
48.321,399,2272,29113
48.349,401,2273,29120
48.382,398,2273,29120
48.411,391,2273,29118
48.444,390,2273,29122
48.473,402,2273,29124
48.505,404,2272,29112
48.534,407,2271,29101
48.567,399,2270,29090
48.599,401,2270,29085
48.628,397,2270,29085
48.661,399,2270,29087
48.690,394,2270,29081
48.722,398,2270,29078
48.751,392,2269,29072
48.784,399,2266,29035
48.813,401,2265,29016
48.845,402,2261,28972
48.874,398,2255,28890
48.907,403,2253,28866
48.935,399,2245,28763
48.968,395,2241,28712
49.000,395,2240,28704
49.029,395,2240,28702
49.062,400,2240,28700
49.090,394,2240,28694
49.123,400,2239,28689
49.152,395,2235,28639
49.185,405,2230,28569
49.214,400,2222,28469
49.246,403,2220,28445
49.275,391,2219,28425
49.308,393,2217,28403
49.337,400,2217,28399
49.369,390,2216,28393
49.402,396,2216,28386
49.431,397,2215,28380
49.463,387,2213,28350
49.492,403,2206,28269
49.525,393,2205,28254
49.554,389,2205,28248
49.586,394,2204,28242
49.615,399,2203,28231
49.648,400,2201,28200
49.677,401,2200,28188
49.710,393,2200,28184
49.739,400,2198,28167
49.771,397,2196,28140
49.803,394,2195,28122
49.832,408,2194,28114
49.865,399,2193,28096
49.894,404,2191,28073
49.926,396,2190,28060
49.955,400,2189,28041
49.988,399,2187,28018
50.017,396,2187,28024
50.050,398,2188,28032
50.078,404,2188,28030
50.110,393,2188,28037
50.139,398,2188,28031
50.172,391,2188,28030
50.204,401,2188,28034
50.234,393,2188,28031
50.266,393,2189,28040
50.295,403,2189,28045
50.328,405,2189,28042
50.357,395,2188,28038
50.389,397,2188,28036
50.418,395,2189,28044
50.451,405,2189,28049
50.480,395,2189,28040
50.513,400,2187,28020
50.541,399,2186,28013
50.574,404,2187,28016
50.606,406,2186,28010
50.635,405,2186,28013
50.667,404,2186,28004
50.697,403,2185,27998
50.730,398,2186,28002
50.759,398,2185,27990
50.791,394,2184,27979
50.820,410,2185,27993
50.852,395,2184,27988
50.881,397,2185,27991
50.913,399,2186,28004
50.942,410,2186,28001
50.974,395,2185,27997
51.007,400,2184,27982
51.036,398,2184,27986
51.069,408,2184,27985
51.098,406,2183,27971
51.130,393,2183,27973
51.159,392,2182,27962
51.192,395,2181,27950
51.220,392,2181,27938
51.253,391,2181,27939
51.282,401,2180,27931
51.314,404,2180,27937
51.343,402,2180,27929
51.376,402,2180,27932
51.408,391,2180,27929
51.438,391,2180,27933
51.470,400,2180,27931
51.499,402,2180,27929
51.532,396,2180,27931
51.561,400,2179,27924
51.594,400,2180,27929
51.623,396,2180,27928
51.655,400,2180,27935
51.684,408,2180,27935
51.716,408,2180,27929
51.745,395,2180,27927
51.778,405,2180,27929
51.810,400,2179,27921
51.839,392,2180,27934
51.872,403,2180,27930
51.901,405,2180,27928
51.933,399,2180,27925
51.963,400,2180,27926
51.995,404,2179,27924
52.024,398,2180,27926
52.057,405,2180,27927
52.085,407,2180,27928
52.118,403,2180,27934
52.147,402,2180,27934
52.179,394,2179,27924
52.211,395,2180,27930
52.241,396,2180,27929
52.273,402,2179,27922
52.302,405,2179,27923
52.334,399,2180,27933
52.364,390,2180,27928
52.396,396,2180,27936
52.425,395,2180,27934
52.458,397,2180,27926
52.486,400,2180,27933
52.519,396,2180,27935
52.548,385,2181,27938
52.581,400,2180,27935
52.613,399,2181,27940
52.642,398,2180,27936
52.674,405,2180,27930
52.703,398,2180,27934
52.736,394,2180,27933
52.765,395,2180,27930
52.798,396,2181,27942
52.827,390,2180,27936
52.859,397,2180,27937
52.888,391,2180,27930
52.921,398,2180,27937
52.950,401,2180,27936
52.982,388,2181,27949
53.014,399,2182,27959
53.044,393,2181,27940
53.076,398,2181,27941
53.105,390,2181,27938
53.138,395,2181,27938
53.166,412,2180,27934
53.199,399,2181,27938
53.228,406,2180,27932
53.260,404,2180,27932
53.290,395,2180,27931
53.322,392,2179,27921
53.351,409,2179,27922
53.384,400,2179,27919
53.416,402,2179,27917
53.445,406,2179,27915
53.477,399,2179,27916
53.506,404,2178,27911
53.538,398,2178,27900
53.567,401,2178,27911
53.600,402,2179,27915
53.629,398,2179,27915
53.662,402,2179,27920
53.691,402,2178,27907
53.724,396,2178,27906
53.752,397,2178,27911
53.785,392,2178,27911
53.818,393,2178,27909
53.847,404,2179,27916
53.878,398,2180,27926
53.908,399,2180,27932
53.940,396,2180,27925
53.970,393,2180,27932
54.001,397,2181,27939
54.031,409,2180,27929
54.063,402,2180,27926
54.092,396,2180,27935
54.125,397,2180,27927
54.153,393,2179,27922
54.186,395,2179,27923
54.218,390,2178,27911
54.247,408,2178,27905
54.280,394,2178,27905
54.309,403,2178,27901
54.341,397,2178,27904
54.370,402,2178,27903
54.403,397,2178,27902
54.431,400,2177,27894
54.464,398,2177,27887
54.493,399,2176,27878
54.526,404,2176,27875
54.554,402,2175,27872
54.587,400,2175,27867
54.620,401,2175,27868
54.649,407,2175,27871
54.681,393,2175,27870
54.710,393,2175,27870
54.743,400,2175,27868
54.771,402,2174,27856
54.804,406,2171,27814
54.833,401,2167,27764
54.866,406,2166,27747
54.894,397,2165,27735
54.927,393,2165,27739
54.956,394,2164,27731
54.989,394,2163,27716
55.021,394,2162,27704
55.050,395,2161,27684
55.082,403,2160,27677
55.111,392,2160,27675
55.144,397,2160,27677
55.173,399,2159,27659
55.206,401,2155,27614
55.234,400,2151,27553
55.267,397,2149,27531
55.296,396,2145,27482
55.328,403,2142,27448
55.357,404,2141,27425
55.390,399,2140,27422
55.422,404,2140,27421
55.451,393,2140,27424
55.484,389,2140,27414
55.513,393,2140,27416
55.545,409,2139,27404
55.574,404,2138,27390
55.607,394,2136,27369
55.636,399,2135,27351
55.668,405,2135,27356
55.697,406,2134,27343
55.730,401,2134,27336
55.759,397,2132,27320
55.791,397,2131,27302
55.824,402,2129,27276
55.853,395,2128,27260
55.885,402,2127,27248
55.914,402,2126,27244
55.947,400,2127,27250
55.976,389,2126,27244
56.008,402,2126,27241
56.037,396,2126,27241
56.070,402,2125,27222
56.099,394,2125,27221
56.131,398,2124,27213
56.160,399,2125,27222
56.193,402,2125,27232
56.225,402,2125,27227
56.254,408,2125,27226
56.287,404,2125,27225
56.316,397,2124,27216
56.348,405,2124,27217
56.377,397,2125,27223
56.410,388,2124,27214
56.438,399,2125,27222
56.471,403,2124,27219
56.500,396,2124,27211
56.533,402,2124,27217
56.561,400,2124,27216
56.594,401,2124,27219
56.627,404,2125,27221
56.655,406,2124,27219
56.688,401,2124,27218
56.717,391,2124,27217
56.750,397,2124,27217
56.779,401,2124,27219
56.811,402,2125,27222
56.840,399,2124,27216
56.872,401,2124,27217
56.902,406,2125,27223
56.934,400,2125,27223
56.963,402,2125,27222
56.997,400,2125,27227
57.028,396,2125,27224
57.058,405,2125,27224
57.089,403,2124,27214
57.119,399,2125,27224
57.151,400,2125,27221
57.180,403,2124,27218
57.213,402,2124,27211
57.241,400,2124,27219
57.274,397,2125,27221
57.303,403,2124,27219
57.336,400,2124,27215
57.365,403,2125,27223
57.397,399,2124,27214
57.430,405,2124,27216
57.459,406,2124,27210
57.491,389,2125,27222
57.520,407,2124,27215
57.553,403,2124,27214
57.582,403,2123,27205
57.614,407,2124,27216
57.643,403,2124,27218
57.676,392,2124,27219
57.705,400,2125,27223
57.737,405,2125,27220
57.766,394,2125,27220
57.799,396,2125,27229
57.831,394,2126,27233
57.860,399,2125,27232
57.892,395,2125,27226
57.921,408,2125,27228
57.954,400,2124,27216
57.983,403,2125,27226
58.015,403,2125,27226
58.044,405,2125,27224
58.077,392,2125,27229
58.106,396,2126,27233
58.139,396,2126,27235
58.168,400,2126,27239
58.200,394,2126,27234
58.232,395,2126,27241
58.261,401,2126,27238
58.294,400,2125,27232
58.323,401,2126,27234
58.356,405,2126,27240
58.385,393,2125,27232
58.417,398,2126,27237
58.446,411,2126,27243
58.478,402,2127,27250
58.507,397,2127,27248
58.540,399,2128,27262
58.569,405,2128,27268
58.601,396,2128,27268
58.634,395,2128,27268
58.663,402,2129,27282
58.695,394,2130,27292
58.724,399,2131,27303
58.757,395,2132,27318
58.786,395,2134,27344
58.818,402,2135,27351
58.847,392,2135,27358
58.880,399,2139,27405
58.908,391,2140,27420
58.941,402,2147,27502
58.970,395,2149,27539
59.003,391,2150,27549
59.035,399,2151,27564
59.064,403,2154,27600
59.097,401,2157,27639
59.126,405,2160,27677
59.158,392,2163,27715
59.187,392,2170,27801
59.220,403,2175,27873
59.248,402,2180,27926
59.281,400,2183,27974
59.310,397,2188,28037
59.343,399,2190,28058
59.371,402,2193,28095
59.404,402,2196,28132
59.437,398,2198,28159
59.466,398,2200,28182
59.498,402,2200,28185
59.527,397,2200,28187
59.559,397,2201,28196
59.589,400,2203,28221
59.621,397,2205,28245
59.650,402,2206,28265
59.683,399,2208,28296
59.711,393,2212,28344
59.744,390,2216,28388
59.773,400,2218,28415
59.806,400,2219,28434
59.838,399,2220,28445
59.867,397,2222,28466
59.899,391,2227,28538
59.929,400,2231,28583
59.961,403,2240,28694
59.990,402,2243,28738
60.023,399,2250,28833
60.051,394,2255,28887
60.084,396,2260,28960
60.113,398,2264,29006
60.145,392,2271,29094
60.174,400,2274,29140
60.207,389,2274,29140
60.239,399,2275,29144
60.268,407,2275,29147
60.301,402,2277,29168
60.330,400,2285,29272
60.362,396,2290,29343
60.391,394,2291,29354
60.424,392,2295,29400
60.453,395,2296,29416
60.485,388,2300,29462
60.514,391,2300,29467
60.547,384,2300,29470
60.576,403,2302,29498
60.608,401,2307,29554
60.637,391,2310,29595
60.670,396,2310,29594
60.702,395,2311,29604
60.731,403,2313,29633
60.764,391,2315,29656
60.793,382,2315,29663
60.825,385,2320,29720
60.854,403,2324,29780
60.887,393,2326,29796
60.916,393,2327,29817
60.949,398,2331,29860
60.977,388,2335,29913
61.011,402,2335,29911
61.039,394,2335,29921
61.071,401,2336,29929
61.104,406,2339,29969
61.133,383,2341,29996
61.165,385,2343,30013
61.194,398,2344,30036
61.227,399,2346,30063
61.256,397,2349,30096
61.288,396,2349,30100
61.317,398,2350,30111
61.350,396,2351,30123
61.379,393,2352,30132
61.411,396,2352,30132
61.440,389,2354,30161
61.473,397,2356,30186
61.505,392,2357,30194
61.535,398,2357,30200
61.567,389,2359,30220
61.596,394,2360,30236
61.628,391,2360,30236
61.657,389,2360,30235
61.690,394,2360,30237
61.718,389,2361,30244
61.751,393,2361,30256
61.780,385,2363,30274
61.813,387,2363,30276
61.841,400,2364,30283
61.875,394,2363,30280
61.907,395,2364,30288
61.936,400,2364,30285
61.968,396,2364,30294
61.997,394,2365,30298
62.029,391,2365,30300
62.058,395,2365,30300
62.091,386,2365,30302
62.120,400,2365,30306
62.152,392,2365,30306
62.181,383,2365,30307
62.214,394,2365,30306
62.243,399,2365,30303
62.276,393,2366,30313
62.308,388,2366,30315
62.337,389,2367,30328
62.369,393,2368,30341
62.398,392,2370,30370
62.431,386,2371,30372
62.459,394,2370,30366
62.492,393,2371,30377
62.521,391,2372,30397
62.554,393,2373,30404
62.582,400,2373,30405
62.616,380,2374,30414
62.645,393,2374,30417
62.677,388,2374,30414
62.709,387,2375,30423
62.738,388,2377,30453
62.771,385,2376,30447
62.800,394,2378,30463
62.832,394,2378,30469
62.862,391,2379,30475
62.894,399,2379,30479
62.923,388,2379,30483
62.955,396,2380,30488
62.984,389,2379,30486
63.017,396,2380,30493
63.046,404,2381,30502
63.078,398,2383,30527
63.107,393,2385,30554
63.140,402,2386,30571
63.172,397,2386,30571
63.201,390,2388,30598
63.233,395,2389,30609
63.262,391,2390,30621
63.295,395,2390,30625
63.324,395,2390,30624
63.357,398,2390,30620
63.385,393,2390,30620
63.418,397,2391,30633
63.447,398,2392,30646
63.480,397,2392,30650
63.509,384,2393,30659
63.542,393,2395,30680
63.574,396,2395,30685
