t_s,gap_mm,hall_mV,adc16
108.682,49,2173,27846
108.711,52,2240,28699
108.744,52,2290,29336
108.772,55,2322,29755
108.805,58,2349,30098
108.834,59,2366,30311
108.867,62,2391,30633
108.895,65,2412,30908
108.928,65,2429,31121
108.956,68,2435,31200
108.989,67,2445,31331
109.018,65,2456,31461
109.050,68,2461,31526
109.079,65,2470,31652
109.112,69,2477,31734
109.140,68,2481,31781
109.174,72,2485,31837
109.202,70,2488,31881
109.235,72,2493,31940
109.264,75,2495,31964
109.297,76,2495,31967
109.325,77,2495,31966
109.358,78,2496,31974
109.387,77,2495,31972
109.419,76,2495,31968
109.448,76,2495,31972
109.481,73,2495,31966
109.510,73,2495,31962
109.542,74,2493,31945
109.571,70,2492,31923
109.603,71,2490,31904
109.632,71,2488,31873
109.665,70,2486,31855
109.694,71,2486,31847
109.726,68,2485,31834
109.755,68,2484,31826
109.788,70,2485,31845
109.817,73,2486,31853
109.849,70,2487,31862
109.878,73,2487,31860
109.911,73,2486,31848
109.940,71,2485,31843
109.968,70,2484,31825
110.001,70,2481,31792
110.030,66,2480,31780
110.063,68,2480,31773
110.091,67,2479,31766
110.124,60,2478,31755
110.153,61,2478,31747
110.185,64,2477,31733
110.214,66,2477,31731
110.247,68,2476,31726
110.275,66,2476,31718
110.308,62,2476,31723
110.337,60,2476,31717
110.370,64,2475,31713
110.398,63,2475,31705
110.431,61,2475,31713
110.460,61,2475,31707
110.492,61,2475,31710
110.522,61,2475,31713
110.554,63,2475,31716
110.584,63,2476,31720
110.616,64,2476,31725
110.644,61,2476,31720
110.676,63,2476,31728
110.706,66,2477,31732
110.734,62,2476,31730
110.767,65,2476,31724
110.796,65,2475,31711
110.829,63,2473,31687
110.857,58,2471,31655
110.890,59,2466,31598
110.919,58,2460,31519
110.951,56,2454,31435
110.980,57,2445,31320
111.013,59,2439,31251
111.041,57,2440,31259
111.075,58,2442,31292
111.103,58,2445,31331
111.136,61,2445,31326
111.164,55,2447,31347
111.197,54,2449,31375
111.225,54,2451,31398
111.258,53,2453,31431
111.287,55,2454,31442
111.319,57,2454,31445
111.348,52,2455,31452
111.381,62,2457,31475
111.410,54,2456,31467
111.443,54,2455,31459
111.471,53,2455,31457
111.504,55,2454,31438
111.533,57,2452,31419
111.566,57,2450,31385
111.595,59,2447,31350
111.627,61,2449,31377
111.656,59,2452,31412
111.688,58,2455,31458
111.717,63,2456,31463
111.750,59,2456,31471
111.779,62,2458,31494
111.811,61,2459,31507
111.840,63,2460,31514
111.873,60,2460,31516
111.901,57,2460,31514
111.934,59,2460,31516
111.963,58,2459,31510
111.996,58,2460,31514
112.025,56,2459,31506
112.057,59,2456,31464
112.086,57,2452,31411
112.118,62,2445,31328
112.147,55,2438,31231
112.180,59,2436,31210
112.209,57,2437,31220
112.241,57,2437,31225
112.271,55,2435,31204
112.303,56,2435,31197
112.332,53,2434,31184
112.364,53,2433,31171
112.393,52,2432,31159
112.426,50,2430,31140
112.454,50,2430,31139
112.487,53,2431,31143
112.516,52,2432,31156
112.548,51,2434,31179
112.578,50,2434,31180
112.610,51,2434,31191
112.639,49,2435,31193
112.671,45,2435,31196
112.700,50,2435,31196
112.729,49,2435,31199
112.762,44,2435,31197
112.791,47,2432,31165
112.823,56,2430,31136
112.853,47,2431,31140
112.885,52,2430,31131
112.913,53,2428,31114
112.946,53,2429,31117
112.975,56,2430,31139
113.007,53,2433,31168
113.037,54,2435,31196
113.069,56,2435,31195
113.098,51,2435,31194
113.130,54,2434,31190
113.159,52,2435,31193
113.192,58,2435,31195
113.221,58,2433,31170
113.253,58,2430,31138
113.283,58,2428,31114
113.315,60,2429,31115
113.344,61,2428,31109
113.376,61,2426,31087
113.405,61,2428,31107
113.437,63,2430,31131
113.466,63,2431,31147
113.499,61,2431,31150
113.527,62,2431,31149
113.560,62,2431,31145
113.589,59,2429,31121
113.621,61,2423,31040
113.651,64,2415,30947
113.684,63,2406,30830
113.712,63,2401,30758
113.745,59,2399,30737
113.773,58,2390,30618
113.806,57,2381,30501
113.836,56,2378,30462
113.868,57,2381,30500
113.896,54,2389,30610
113.929,58,2398,30728
113.958,60,2401,30765
113.990,59,2405,30810
114.019,56,2407,30842
114.052,54,2410,30883
114.081,56,2410,30877
114.113,55,2408,30855
114.142,53,2407,30841
114.174,53,2406,30826
114.204,54,2403,30787
114.236,56,2397,30712
114.265,56,2391,30635
114.298,56,2390,30623
114.326,57,2392,30645
114.358,58,2396,30696
114.388,60,2395,30687
114.417,58,2391,30631
114.449,57,2392,30641
114.478,60,2396,30701
114.511,61,2399,30732
114.539,59,2399,30736
114.572,61,2405,30817
114.601,58,2410,30872
114.634,58,2410,30875
114.663,60,2405,30808
114.696,58,2398,30719
114.724,56,2386,30572
114.756,56,2380,30499
114.785,55,2378,30467
114.819,55,2375,30424
114.847,55,2364,30287
114.879,55,2354,30164
114.908,53,2347,30071
114.941,57,2347,30076
114.969,55,2352,30140
115.002,55,2353,30154
115.031,55,2345,30045
115.063,54,2333,29889
115.092,51,2315,29661
115.125,51,2312,29623
115.153,53,2310,29597
115.186,50,2305,29534
115.215,51,2299,29453
115.247,52,2286,29290
115.276,50,2278,29192
115.309,49,2282,29241
115.338,52,2295,29403
115.370,53,2315,29662
115.399,53,2311,29614
115.432,53,2324,29774
115.461,52,2335,29913
115.493,51,2336,29934
115.522,54,2341,29995
115.555,54,2348,30082
115.584,54,2359,30220
115.616,56,2360,30233
115.645,53,2360,30243
115.677,56,2361,30249
115.706,53,2361,30252
115.739,55,2366,30315
115.768,55,2373,30407
115.800,54,2375,30424
115.829,56,2371,30382
115.862,57,2374,30417
115.891,56,2376,30438
115.923,58,2374,30413
115.952,56,2372,30395
115.985,59,2366,30312
116.014,56,2361,30246
116.042,58,2359,30227
116.075,58,2352,30130
116.104,55,2349,30090
116.136,55,2350,30108
116.165,58,2354,30161
116.198,59,2359,30228
116.227,58,2359,30218
116.259,59,2361,30253
116.288,58,2367,30330
116.321,58,2369,30355
116.349,60,2374,30411
116.382,59,2372,30391
116.411,59,2376,30444
116.444,57,2380,30487
116.472,60,2381,30501
116.505,55,2381,30512
116.534,56,2380,30500
116.566,55,2380,30491
116.595,54,2377,30454
116.628,55,2374,30421
116.657,55,2368,30333
116.689,54,2370,30369
116.718,56,2380,30496
116.751,56,2390,30620
116.779,53,2400,30745
116.812,53,2406,30821
116.841,49,2413,30915
116.873,46,2408,30857
116.902,53,2400,30754
116.935,54,2392,30652
116.964,55,2393,30656
116.996,55,2397,30712
117.025,56,2400,30754
117.058,56,2403,30793
117.087,55,2406,30830
117.119,55,2406,30831
117.148,54,2403,30792
117.181,54,2393,30662
117.210,56,2376,30436
117.242,57,2359,30229
117.271,58,2351,30116
117.304,57,2349,30101
117.332,55,2351,30127
117.365,56,2354,30161
117.394,56,2355,30172
117.426,53,2350,30112
117.455,55,2340,29980
117.484,54,2335,29916
117.517,53,2328,29831
117.549,55,2326,29799
117.578,53,2325,29790
117.607,51,2315,29663
117.640,51,2301,29476
117.668,50,2299,29452
117.701,51,2302,29499
117.730,48,2320,29723
117.763,51,2327,29810
117.791,51,2333,29894
117.824,49,2335,29919
117.853,49,2332,29874
117.885,47,2311,29615
117.914,47,2315,29663
117.947,49,2330,29858
117.975,49,2336,29926
118.008,50,2335,29923
118.037,51,2327,29810
118.070,50,2321,29742
118.099,50,2315,29664
118.132,49,2316,29669
118.160,50,2315,29657
118.193,50,2316,29680
118.222,52,2335,29913
118.254,50,2343,30014
118.283,49,2350,30113
118.316,51,2350,30103
118.344,53,2334,29899
118.377,51,2315,29662
118.406,52,2301,29476
118.438,49,2294,29394
118.467,48,2297,29433
118.500,47,2295,29408
118.529,48,2275,29148
118.561,49,2240,28701
118.590,47,2216,28398
118.623,49,2215,28383
118.652,47,2231,28579
118.685,48,2244,28755
118.713,49,2255,28891
118.746,48,2255,28895
118.775,48,2269,29070
118.807,47,2286,29290
118.836,47,2300,29469
118.869,50,2301,29484
118.897,50,2295,29406
118.930,44,2275,29150
118.959,47,2272,29107
118.991,47,2264,29004
119.020,48,2255,28894
119.053,46,2255,28896
119.082,46,2256,28900
119.114,48,2264,29009
119.144,49,2272,29105
119.176,48,2272,29110
119.205,48,2258,28931
119.237,49,2270,29083
119.266,48,2279,29197
119.298,49,2307,29562
119.327,48,2310,29594
119.356,47,2301,29483
119.389,45,2302,29496
119.418,45,2300,29469
119.450,46,2289,29327
119.479,48,2275,29148
119.512,48,2258,28925
119.541,48,2255,28893
119.573,48,2252,28857
119.602,49,2255,28886
119.635,49,2252,28856
119.663,47,2253,28862
119.696,50,2253,28868
119.725,50,2245,28761
119.758,49,2238,28671
119.787,52,2220,28444
119.819,47,2195,28125
119.848,48,2166,27746
119.881,48,2141,27437
119.909,47,2127,27250
119.942,46,2129,27271
119.970,48,2117,27126
120.003,46,2107,26996
120.033,47,2115,27093
120.065,45,2135,27359
120.093,50,2158,27645
120.126,47,2176,27876
120.155,47,2184,27978
120.187,48,2184,27977
120.216,47,2183,27967
120.248,48,2175,27868
120.277,46,2175,27861
120.310,47,2175,27873
120.339,46,2176,27879
120.371,47,2175,27862
120.401,45,2161,27689
120.433,46,2162,27694
120.462,46,2164,27727
120.494,48,2173,27840
120.523,47,2189,28048
120.556,49,2205,28251
120.585,47,2220,28448
120.617,48,2223,28485
120.646,49,2226,28525
120.679,48,2240,28702
120.708,49,2255,28896
120.740,50,2273,29123
120.770,51,2279,29194
120.801,51,2283,29257
120.831,52,2277,29168
120.863,55,2275,29153
120.892,55,2283,29257
120.921,56,2294,29392
120.954,56,2304,29514
120.982,54,2315,29659
121.015,58,2323,29762
121.044,53,2328,29823
121.076,58,2336,29932
121.105,57,2348,30084
121.138,59,2358,30213
121.167,58,2363,30275
121.200,61,2373,30398
121.228,60,2377,30458
121.261,58,2381,30500
121.289,61,2388,30594
121.322,62,2395,30690
121.351,62,2400,30750
121.384,63,2406,30826
121.413,62,2413,30910
121.445,66,2415,30947
121.474,65,2417,30965
121.506,63,2420,31012
121.535,64,2424,31061
121.568,64,2429,31124
121.597,65,2431,31149
121.629,64,2434,31187
121.658,67,2435,31193
121.691,68,2433,31177
121.719,68,2431,31144
121.752,67,2428,31114
121.781,65,2426,31086
121.813,61,2428,31115
121.843,63,2432,31155
121.875,68,2435,31198
121.904,67,2438,31231
121.936,66,2446,31340
121.965,65,2450,31395
121.998,66,2453,31429
122.027,63,2454,31439
122.059,65,2452,31419
122.088,64,2448,31359
122.120,67,2446,31338
122.150,66,2445,31326
122.182,66,2441,31276
122.211,66,2438,31242
122.243,64,2439,31243
122.273,62,2438,31239
122.302,65,2438,31242
122.334,65,2440,31260
122.362,66,2442,31288
122.395,66,2445,31330
122.424,62,2448,31362
122.456,62,2449,31377
122.485,61,2449,31377
122.518,61,2446,31339
122.547,63,2442,31292
122.580,62,2436,31215
122.608,62,2434,31191
122.641,64,2433,31171
122.670,68,2431,31143
122.703,63,2428,31111
122.731,65,2428,31108
122.764,64,2424,31052
122.793,65,2421,31015
122.826,64,2418,30980
122.854,65,2416,30957
122.887,64,2415,30947
122.916,64,2415,30941
122.949,65,2415,30943
122.977,65,2414,30933
123.010,63,2413,30916
123.039,62,2414,30928
123.071,63,2415,30942
123.100,65,2417,30968
123.133,66,2420,31012
123.161,60,2421,31016
123.194,61,2422,31038
123.223,64,2422,31038
123.256,63,2421,31024
123.285,62,2420,31004
123.317,64,2416,30960
123.346,64,2415,30942
123.378,62,2411,30887
123.407,63,2405,30812
123.439,61,2401,30760
123.468,62,2401,30757
123.501,60,2400,30749
123.530,59,2400,30751
123.563,64,2401,30760
123.591,57,2402,30774
123.624,60,2405,30811
123.653,61,2407,30834
123.685,59,2408,30849
123.714,59,2410,30879
123.746,59,2409,30868
123.776,58,2411,30885
123.808,54,2408,30854
123.837,60,2413,30921
123.869,61,2415,30947
123.899,61,2416,30958
123.931,60,2416,30951
123.960,61,2420,31008
123.989,62,2418,30978
124.021,56,2414,30932
124.050,58,2412,30903
124.083,59,2414,30935
124.112,53,2412,30904
124.144,55,2408,30857
124.173,54,2406,30825
124.206,55,2405,30819
124.235,52,2414,30926
124.268,54,2415,30942
124.296,53,2420,31001
124.329,55,2421,31021
124.357,54,2421,31018
124.390,56,2426,31086
124.419,55,2427,31099
124.451,53,2430,31130
124.480,53,2429,31124
124.513,55,2431,31146
124.542,54,2431,31152
124.574,52,2431,31146
124.603,57,2431,31144
124.635,57,2431,31140
124.664,58,2430,31136
124.697,58,2431,31147
124.725,56,2431,31149
124.758,56,2430,31137
124.787,57,2429,31125
124.820,56,2429,31124
124.849,57,2430,31130
124.882,55,2423,31048
124.910,55,2421,31023
124.943,55,2422,31027
124.972,55,2425,31068
125.004,56,2422,31036
125.034,56,2417,30962
125.065,56,2416,30950
125.095,55,2416,30952
125.127,54,2415,30948
125.156,57,2419,30990
125.188,54,2421,31019
125.217,44,2423,31043
125.250,46,2423,31040
125.279,44,2421,31015
125.311,46,2416,30958
125.340,49,2411,30886
125.373,51,2405,30820
125.402,54,2404,30807
125.434,49,2399,30731
125.463,50,2389,30605
125.495,52,2380,30495
125.525,51,2361,30254
125.554,51,2353,30142
125.586,51,2351,30117
125.615,52,2343,30014
125.648,52,2331,29868
125.676,52,2325,29788
125.709,53,2324,29774
125.738,52,2316,29676
125.770,53,2305,29532
125.799,50,2291,29355
125.832,51,2275,29147
125.860,51,2257,28914
125.893,51,2248,28801
125.922,48,2245,28770
125.955,49,2240,28705
125.983,50,2242,28726
126.017,50,2246,28777
126.045,49,2246,28780
126.078,49,2241,28713
126.106,46,2239,28692
126.139,46,2223,28481
126.169,47,2216,28390
126.200,50,2209,28298
126.229,48,2205,28252
126.262,49,2215,28375
126.291,48,2220,28442
126.323,48,2225,28503
126.352,46,2228,28542
126.385,49,2222,28465
126.413,47,2220,28441
126.446,48,2204,28243
126.475,50,2204,28241
126.508,48,2202,28214
126.537,49,2202,28212
126.569,48,2204,28234
126.597,47,2207,28276
126.630,45,2207,28277
126.659,48,2218,28418
126.692,48,2219,28425
126.721,48,2226,28515
126.753,46,2224,28500
126.782,47,2218,28414
126.815,47,2206,28270
126.843,48,2202,28219
126.876,46,2200,28189
126.905,46,2197,28150
126.937,46,2196,28136
126.966,45,2190,28055
126.999,48,2191,28069
127.027,43,2201,28204
127.060,47,2216,28393
127.089,46,2202,28219
127.122,48,2181,27941
127.151,46,2173,27842
127.179,46,2172,27832
127.213,47,2180,27925
127.241,48,2192,28088
127.274,47,2200,28187
127.302,47,2208,28291
127.335,51,2235,28640
127.364,50,2256,28909
127.397,53,2277,29170
127.425,53,2298,29439
127.458,52,2311,29612
127.487,54,2325,29794
127.519,56,2342,30012
127.548,55,2358,30215
127.581,58,2367,30326
127.609,59,2383,30530
127.642,58,2397,30709
127.671,59,2402,30777
127.703,60,2409,30871
127.732,62,2414,30934
127.765,59,2415,30943
127.794,63,2416,30955
127.827,60,2420,31012
127.855,61,2423,31039
127.887,62,2427,31095
127.916,63,2431,31148
127.949,64,2435,31194
127.978,64,2435,31200
128.011,64,2436,31212
128.039,66,2439,31248
128.072,61,2441,31281
128.100,62,2444,31308
128.133,61,2445,31327
128.162,63,2446,31336
128.195,65,2446,31345
128.224,65,2447,31353
128.256,64,2448,31364
128.286,63,2448,31369
128.318,65,2450,31396
128.347,66,2452,31422
128.379,64,2454,31443
128.408,64,2456,31464
128.440,66,2456,31470
128.470,62,2457,31484
128.502,61,2458,31499
128.531,64,2457,31483
128.563,59,2455,31456
128.592,61,2455,31457
128.625,62,2454,31439
128.654,60,2453,31423
128.686,63,2452,31420
128.715,63,2450,31394
128.748,64,2446,31341
128.777,65,2443,31303
128.809,68,2437,31219
128.838,64,2435,31198
128.867,62,2434,31191
128.900,59,2430,31132
128.929,58,2423,31040
128.962,56,2417,30965
128.990,55,2415,30938
129.022,58,2410,30880
129.052,59,2407,30841
129.084,57,2406,30826
129.112,61,2406,30832
129.145,60,2406,30825
129.174,61,2406,30821
129.206,59,2404,30800
129.235,61,2401,30765
129.268,60,2400,30751
129.297,61,2398,30723
129.329,60,2394,30675
129.359,58,2390,30618
129.391,58,2381,30504
129.420,58,2377,30461
129.452,57,2367,30327
129.481,59,2361,30255
129.514,57,2360,30234
129.543,60,2351,30120
129.575,55,2342,30003
129.604,57,2335,29920
129.637,54,2330,29856
129.665,55,2323,29761
129.698,55,2315,29659
129.727,55,2304,29526
129.760,52,2290,29337
129.789,51,2271,29091
129.821,52,2246,28773
129.850,51,2233,28608
129.882,51,2226,28517
129.911,52,2224,28493
129.944,51,2221,28460
129.973,51,2222,28464
130.005,51,2220,28446
130.034,52,2219,28427
130.067,51,2211,28327
130.096,52,2205,28246
130.128,52,2199,28172
130.157,51,2184,27981
130.189,49,2172,27825
130.219,49,2160,27677
130.251,50,2155,27615
130.280,51,2155,27615
130.312,50,2161,27687
130.341,50,2164,27732
130.374,48,2161,27684
130.403,50,2154,27604
130.431,50,2145,27479
130.464,47,2140,27420
130.493,48,2137,27377
130.526,50,2138,27391
130.555,46,2137,27381
130.587,49,2140,27415
130.616,48,2141,27427
130.649,48,2141,27437
130.678,51,2150,27548
130.710,50,2157,27636
130.739,50,2160,27679
130.772,50,2167,27760
130.800,50,2172,27830
130.833,48,2174,27854
130.862,48,2174,27848
130.894,50,2168,27778
130.923,46,2166,27752
130.956,48,2165,27742
130.984,51,2168,27780
131.017,47,2175,27862
131.046,48,2175,27867
131.078,49,2182,27959
131.107,47,2190,28063
131.140,46,2199,28173
131.168,49,2205,28257
131.201,49,2218,28424
131.230,50,2227,28535
131.262,52,2237,28660
131.291,49,2241,28713
131.324,50,2244,28749
131.353,49,2241,28707
131.385,50,2236,28643
131.414,50,2225,28508
131.447,51,2224,28489
131.476,51,2232,28592
131.508,51,2240,28698
131.537,50,2242,28725
131.570,51,2241,28717
131.598,50,2240,28695
131.631,50,2231,28579
131.660,53,2220,28447
131.692,49,2206,28269
131.721,47,2199,28181
131.754,48,2189,28044
131.783,49,2179,27921
131.815,50,2175,27870
131.844,50,2177,27893
131.877,49,2194,28112
131.906,48,2206,28259
131.938,49,2219,28429
131.967,50,2223,28477
132.000,47,2223,28482
132.029,50,2220,28446
132.061,51,2213,28359
132.090,52,2201,28198
132.122,50,2196,28131
132.151,50,2196,28130
132.184,50,2201,28200
132.213,52,2219,28431
132.242,48,2231,28581
132.274,50,2239,28690
132.303,50,2240,28694
132.336,51,2235,28631
132.364,52,2228,28545
132.397,52,2221,28456
132.426,50,2220,28449
132.459,50,2222,28470
132.487,52,2232,28597
132.520,51,2240,28698
132.549,51,2243,28739
132.581,50,2243,28734
132.610,51,2241,28707
132.643,51,2240,28693
132.671,52,2240,28697
132.704,52,2240,28704
132.733,50,2240,28700
132.766,51,2240,28704
132.794,52,2240,28700
132.827,51,2239,28688
132.856,53,2237,28659
132.889,47,2239,28687
132.917,50,2240,28698
132.950,51,2238,28674
132.979,51,2227,28531
133.011,52,2215,28374
133.040,48,2201,28199
133.073,50,2200,28188
133.102,50,2207,28282
133.134,48,2221,28456
133.163,52,2237,28660
133.196,50,2248,28798
133.224,51,2255,28895
133.257,50,2259,28938
133.286,53,2257,28914
133.318,52,2256,28900
133.347,52,2251,28835
133.380,51,2241,28709
133.409,51,2221,28461
133.441,48,2205,28252
133.470,49,2194,28105
133.503,50,2182,27957
133.532,51,2169,27788
133.564,50,2161,27681
133.593,50,2159,27660
133.626,52,2162,27697
133.655,54,2174,27852
133.687,53,2189,28041
133.716,53,2206,28268
133.748,52,2252,28856
133.777,53,2284,29259
133.806,49,2305,29535
133.839,47,2313,29630
133.868,46,2315,29664
133.901,45,2318,29695
133.929,49,2347,30068
133.963,49,2344,30031
133.991,49,2360,30234
134.024,49,2336,29926
134.052,49,2341,29992
134.085,51,2346,30060
134.113,51,2350,30113
134.147,56,2360,30236
134.175,55,2364,30287
134.208,54,2365,30299
134.237,54,2366,30314
134.269,52,2380,30489
134.298,56,2395,30690
134.331,58,2415,30943
134.359,53,2414,30927
134.392,54,2405,30817
134.421,54,2406,30826
134.453,54,2410,30878
134.482,56,2403,30782
134.515,52,2407,30844
134.544,54,2408,30848
134.577,54,2405,30820
134.605,56,2415,30945
134.638,54,2406,30823
134.667,53,2405,30815
134.699,52,2415,30943
134.728,51,2415,30942
134.761,55,2416,30951
134.789,55,2403,30787
134.822,54,2408,30853
134.851,55,2397,30712
134.883,53,2400,30748
134.913,52,2398,30718
134.945,52,2387,30578
134.974,56,2380,30492
135.006,54,2335,29914
135.035,53,2289,29330
135.068,54,2286,29288
135.097,52,2274,29133
135.129,51,2259,28940
135.158,52,2275,29147
135.191,52,2265,29014
135.220,50,2258,28933
135.252,50,2275,29148
135.281,50,2268,29062
135.313,50,2274,29141
135.342,50,2283,29256
135.371,53,2285,29277
135.404,52,2284,29264
135.432,49,2283,29249
135.465,51,2277,29180
135.494,52,2275,29151
135.527,48,2274,29131
135.556,51,2267,29040
135.588,49,2268,29062
135.617,49,2275,29152
135.650,48,2276,29155
135.678,50,2275,29149
135.711,50,2274,29137
135.740,49,2275,29145
135.772,47,2274,29140
135.801,48,2275,29147
135.834,47,2269,29074
135.863,48,2255,28898
135.895,48,2275,29149
135.924,47,2274,29139
135.956,48,2275,29142
135.985,47,2277,29177
136.018,48,2275,29149
136.047,50,2279,29197
136.079,47,2290,29342
136.108,49,2296,29421
136.141,49,2301,29480
136.170,50,2296,29419
136.203,50,2286,29287
136.231,48,2308,29569
136.264,48,2319,29708
136.293,49,2310,29593
136.325,46,2300,29466
136.354,51,2315,29657
136.387,50,2326,29800
136.416,50,2326,29804
136.448,50,2325,29784
136.477,48,2327,29813
136.510,48,2337,29938
136.538,48,2345,30044
136.571,48,2355,30175
136.600,49,2359,30225
136.632,48,2360,30235
136.661,47,2352,30138
136.694,50,2341,29988
136.723,48,2337,29945
136.752,46,2341,29995
