t_s,gap_mm,hall_mV,adc16
242.977,388,2265,29286
243.006,382,2260,29219
243.038,380,2254,29152
243.071,378,2254,29147
243.100,376,2249,29088
243.132,372,2240,28960
243.161,382,2234,28891
243.194,380,2227,28801
243.223,373,2223,28747
243.255,383,2219,28698
243.284,381,2219,28699
243.317,387,2219,28696
243.346,378,2220,28701
243.378,376,2223,28743
243.407,368,2221,28726
243.440,372,2217,28667
243.472,389,2210,28584
243.501,376,2206,28532
243.534,376,2203,28486
243.563,378,2196,28396
243.596,385,2186,28262
243.624,389,2192,28344
243.657,383,2199,28441
243.686,379,2200,28453
243.719,379,2198,28425
243.747,380,2190,28316
243.780,390,2184,28238
243.809,377,2186,28262
243.842,377,2184,28244
243.874,374,2179,28173
243.903,373,2170,28057
243.935,376,2173,28104
243.964,378,2179,28173
243.997,383,2180,28187
244.026,384,2180,28196
244.058,384,2186,28261
244.087,385,2186,28273
244.120,380,2180,28195
244.149,370,2180,28186
244.181,383,2180,28187
244.210,375,2180,28192
244.243,374,2185,28258
244.275,378,2193,28357
244.304,375,2195,28384
244.337,379,2199,28441
244.366,378,2205,28513
244.398,378,2201,28457
244.427,377,2199,28429
244.460,374,2198,28425
244.489,380,2200,28445
244.522,380,2199,28440
244.550,387,2191,28336
244.582,382,2180,28193
244.611,390,2183,28232
244.644,390,2188,28291
244.676,384,2194,28365
244.705,383,2199,28440
244.738,380,2209,28567
244.767,373,2214,28625
244.800,382,2214,28626
244.829,380,2213,28614
244.861,380,2219,28697
244.891,385,2228,28804
244.923,375,2236,28909
244.951,376,2249,29086
244.985,378,2254,29142
245.013,388,2256,29175
245.046,373,2271,29372
245.074,377,2277,29447
245.107,377,2276,29430
245.140,383,2279,29475
245.169,372,2287,29577
245.201,372,2293,29650
245.230,384,2294,29658
245.263,387,2294,29660
245.291,380,2294,29659
245.324,370,2294,29660
245.354,378,2295,29673
245.387,374,2295,29672
245.415,377,2296,29684
245.447,380,2294,29659
245.476,375,2285,29547
245.508,379,2276,29438
245.541,380,2265,29288
245.570,372,2257,29192
245.602,381,2252,29117
245.631,370,2231,28854
245.664,375,2211,28587
245.693,378,2198,28428
245.726,378,2185,28255
245.755,373,2180,28190
245.787,376,2179,28182
245.816,373,2178,28164
245.849,378,2171,28077
245.877,383,2170,28058
245.910,372,2172,28082
245.942,384,2174,28107
245.971,388,2169,28052
246.004,376,2162,27961
246.033,373,2167,28026
246.065,373,2175,28121
246.094,376,2179,28175
246.126,383,2180,28185
246.155,381,2184,28246
246.188,382,2193,28357
246.217,385,2184,28238
246.250,372,2178,28167
246.279,379,2170,28054
246.311,381,2165,27993
246.344,391,2164,27986
246.373,376,2163,27976
246.405,380,2155,27868
246.435,385,2155,27869
246.467,381,2172,28086
246.496,383,2179,28182
246.528,380,2170,28063
246.557,387,2171,28071
246.590,380,2176,28138
246.618,378,2174,28113
246.651,377,2179,28172
246.680,376,2178,28167
246.713,381,2169,28050
246.745,386,2149,27795
246.774,375,2140,27676
246.806,381,2140,27676
246.835,384,2149,27783
246.868,386,2156,27874
246.897,383,2160,27936
246.929,379,2163,27973
246.958,384,2169,28044
246.991,387,2165,27994
247.020,376,2159,27921
247.053,387,2152,27834
247.082,379,2140,27674
247.115,386,2139,27660
247.147,383,2139,27666
247.176,388,2140,27678
247.208,382,2144,27725
247.238,394,2141,27685
247.270,384,2146,27754
247.299,382,2156,27879
247.331,382,2172,28084
247.360,380,2168,28033
247.393,388,2146,27744
247.422,376,2121,27432
247.454,385,2120,27417
247.483,380,2136,27618
247.516,389,2156,27874
247.548,366,2175,28131
247.577,378,2180,28185
247.609,383,2168,28037
247.639,377,2163,27965
247.671,386,2169,28044
247.700,375,2174,28117
247.733,385,2179,28181
247.761,384,2182,28213
247.794,383,2191,28331
247.823,387,2199,28436
247.856,380,2200,28453
247.885,375,2202,28472
247.917,381,2204,28495
247.946,380,2209,28565
247.978,380,2220,28702
248.011,384,2229,28829
248.040,381,2234,28890
248.072,379,2237,28928
248.102,384,2236,28917
248.134,376,2234,28891
248.163,380,2226,28780
248.195,366,2228,28806
248.225,381,2234,28892
248.258,378,2244,29013
248.286,375,2254,29149
248.318,386,2267,29313
248.347,379,2280,29479
248.380,381,2289,29601
248.412,380,2294,29659
248.441,375,2301,29751
248.474,372,2306,29819
248.502,376,2313,29914
248.535,379,2318,29977
248.564,377,2329,30118
248.596,379,2338,30233
248.625,371,2343,30295
248.658,364,2351,30404
248.687,375,2356,30460
248.719,370,2358,30497
248.748,372,2364,30563
248.781,383,2369,30631
248.813,376,2371,30654
248.842,369,2372,30679
248.875,371,2373,30690
248.904,377,2375,30708
248.936,375,2377,30737
248.965,373,2378,30750
248.998,369,2381,30792
249.027,373,2386,30852
249.060,374,2393,30939
249.088,376,2395,30964
249.121,377,2399,31017
249.149,376,2404,31090
249.182,371,2407,31124
249.215,379,2408,31140
249.244,373,2410,31167
249.276,366,2412,31189
249.305,370,2413,31199
249.338,374,2413,31202
249.367,368,2414,31216
249.399,369,2419,31275
249.428,362,2421,31311
249.461,365,2423,31332
249.489,361,2424,31350
249.522,370,2427,31379
249.551,367,2430,31425
249.584,369,2432,31453
249.612,370,2436,31504
249.645,354,2437,31518
249.678,366,2442,31576
249.707,363,2447,31640
249.739,358,2448,31650
249.768,365,2451,31699
249.801,364,2453,31718
249.829,357,2455,31741
249.862,370,2456,31762
249.892,358,2457,31768
249.924,361,2457,31774
249.952,362,2457,31776
249.985,363,2458,31779
250.014,352,2458,31784
250.047,359,2458,31780
250.079,360,2459,31795
250.108,357,2460,31814
250.140,359,2461,31825
250.169,363,2462,31833
250.202,364,2462,31842
250.231,354,2462,31840
250.263,363,2462,31843
250.292,362,2463,31855
250.325,351,2463,31853
250.354,355,2465,31869
250.386,352,2465,31871
250.415,362,2465,31876
250.448,359,2467,31897
250.477,371,2466,31889
250.510,360,2467,31897
250.542,361,2466,31889
250.571,355,2467,31900
250.603,355,2467,31899
250.632,356,2466,31888
250.665,362,2467,31900
250.694,365,2467,31902
250.726,360,2467,31907
250.755,354,2468,31918
250.788,360,2468,31920
250.816,360,2469,31923
250.849,351,2469,31929
250.878,360,2469,31933
250.911,358,2469,31933
250.943,352,2470,31937
250.972,358,2470,31942
251.005,358,2470,31941
251.033,353,2471,31955
251.066,348,2471,31952
251.095,353,2471,31958
251.128,353,2472,31960
251.156,355,2472,31962
251.189,360,2472,31961
251.218,355,2471,31950
251.251,355,2471,31951
251.280,362,2470,31939
251.312,365,2470,31934
251.341,353,2468,31912
251.374,353,2467,31899
251.406,355,2465,31878
251.435,364,2464,31862
251.467,357,2463,31851
251.497,350,2462,31839
251.529,354,2462,31842
251.559,358,2462,31833
251.591,362,2460,31814
251.620,356,2459,31794
251.652,354,2458,31779
251.681,357,2457,31774
251.714,363,2457,31772
251.742,355,2457,31771
251.775,369,2455,31751
251.804,362,2453,31718
251.837,358,2452,31705
251.869,367,2450,31686
251.899,372,2449,31665
251.931,361,2447,31645
251.960,361,2445,31611
251.992,360,2441,31563
252.022,365,2438,31526
252.054,375,2437,31518
252.082,365,2434,31472
252.115,362,2431,31436
252.144,366,2423,31332
252.177,373,2414,31221
252.207,376,2412,31195
252.238,371,2403,31071
252.270,376,2394,30953
252.300,370,2387,30862
252.332,377,2381,30794
252.361,367,2378,30749
252.393,374,2374,30698
252.422,367,2368,30616
252.455,373,2359,30499
252.484,378,2351,30407
252.517,368,2339,30247
252.545,368,2332,30161
252.578,373,2322,30027
252.607,368,2314,29925
252.639,378,2307,29827
252.672,370,2299,29727
252.701,385,2294,29660
252.733,376,2294,29659
252.762,379,2294,29658
252.795,377,2291,29629
252.824,381,2288,29584
252.856,376,2280,29486
252.885,372,2269,29340
252.918,374,2255,29157
252.947,383,2254,29146
252.979,381,2251,29105
253.008,376,2235,28907
253.041,372,2229,28821
253.069,373,2234,28895
253.102,385,2248,29066
253.135,381,2247,29059
253.164,377,2235,28903
253.196,383,2221,28725
253.225,381,2212,28608
253.258,382,2201,28455
253.287,373,2198,28423
253.319,380,2199,28442
253.348,376,2204,28499
253.381,374,2209,28564
253.410,381,2198,28429
253.442,371,2185,28254
253.471,379,2185,28256
253.504,384,2184,28244
253.536,388,2180,28186
253.565,372,2170,28058
253.597,386,2161,27945
253.626,383,2163,27972
253.659,385,2156,27882
253.688,384,2155,27864
253.720,381,2174,28113
253.749,374,2195,28378
253.782,385,2200,28444
253.811,384,2199,28440
253.844,381,2207,28538
253.872,378,2219,28696
253.905,382,2221,28714
253.934,386,2221,28718
253.967,379,2217,28670
253.999,379,2220,28702
254.028,386,2235,28905
254.060,390,2254,29151
254.089,378,2269,29338
254.122,381,2276,29437
254.151,379,2279,29466
254.183,375,2286,29564
254.212,380,2293,29656
254.245,377,2294,29669
254.274,372,2294,29669
254.306,373,2294,29665
254.335,373,2297,29706
254.368,380,2304,29793
254.400,381,2313,29913
254.429,374,2320,29997
254.462,376,2329,30122
254.491,358,2334,30184
254.523,369,2338,30235
254.552,371,2339,30244
254.585,376,2343,30304
254.614,369,2351,30399
254.647,371,2354,30442
254.675,367,2358,30490
254.708,369,2362,30547
254.737,372,2370,30647
254.769,376,2377,30742
254.802,375,2381,30789
254.831,366,2389,30895
254.863,372,2393,30950
254.892,367,2398,31005
254.925,370,2404,31086
254.954,369,2408,31132
254.986,366,2410,31164
255.015,361,2412,31191
255.048,367,2413,31196
255.077,378,2413,31197
255.109,375,2413,31205
255.138,370,2416,31244
255.171,372,2421,31309
255.199,376,2423,31329
255.232,371,2426,31376
255.265,370,2432,31447
255.294,363,2434,31477
255.326,372,2437,31514
255.355,373,2438,31526
255.388,363,2439,31540
255.416,369,2442,31574
255.449,367,2444,31602
255.478,364,2446,31630
255.511,365,2447,31642
255.539,361,2447,31648
255.572,363,2448,31656
255.601,368,2448,31660
255.634,367,2449,31662
255.666,361,2449,31674
255.695,356,2450,31685
255.727,371,2452,31701
255.757,371,2452,31712
255.789,355,2453,31723
255.818,361,2454,31735
255.850,358,2455,31748
255.879,363,2456,31761
255.912,358,2457,31772
255.940,364,2457,31767
255.973,361,2457,31774
256.002,355,2457,31775
256.035,366,2457,31774
256.064,362,2457,31774
256.097,361,2458,31782
256.129,360,2458,31783
256.158,365,2457,31777
256.190,359,2457,31776
256.219,364,2457,31778
256.252,359,2457,31773
256.281,362,2457,31777
256.313,356,2457,31774
256.342,360,2457,31776
256.375,361,2457,31776
256.404,357,2457,31773
256.436,358,2457,31777
256.465,359,2457,31777
256.498,351,2457,31777
256.530,364,2458,31779
256.559,354,2458,31789
256.592,360,2459,31795
256.621,360,2459,31796
256.653,366,2460,31809
256.682,351,2461,31819
256.715,365,2461,31822
256.743,354,2461,31819
256.776,347,2460,31810
256.805,365,2459,31803
256.838,357,2459,31804
256.867,356,2459,31802
256.899,361,2460,31813
256.928,360,2460,31815
256.961,360,2460,31807
256.993,365,2459,31803
257.022,357,2458,31791
257.055,349,2458,31781
257.084,359,2457,31777
257.116,355,2457,31773
257.145,355,2457,31773
257.177,354,2456,31764
257.207,365,2455,31741
257.240,363,2453,31721
257.268,362,2451,31691
257.301,369,2449,31664
257.329,364,2447,31643
257.363,359,2445,31619
257.395,362,2442,31576
257.424,362,2438,31526
257.456,373,2437,31519
257.485,365,2436,31500
257.518,362,2433,31458
257.546,367,2430,31420
257.579,365,2424,31339
257.608,363,2421,31309
257.641,374,2417,31260
257.670,372,2414,31222
257.702,364,2413,31201
257.731,365,2412,31192
257.764,372,2411,31176
257.792,379,2408,31134
257.825,368,2400,31041
257.857,374,2396,30984
257.887,369,2394,30955
257.919,371,2393,30943
257.948,365,2389,30888
257.980,373,2383,30819
258.009,373,2379,30768
258.042,371,2377,30742
258.070,371,2374,30702
258.103,366,2370,30642
258.132,364,2363,30561
258.165,364,2358,30492
258.193,375,2353,30432
258.226,373,2343,30302
258.258,379,2338,30239
258.288,378,2335,30195
258.321,378,2324,30054
258.349,374,2314,29917
258.382,373,2307,29837
258.411,373,2299,29731
258.443,371,2294,29660
258.473,374,2290,29618
258.506,372,2289,29594
258.534,369,2283,29524
258.566,366,2277,29445
258.595,377,2259,29209
258.628,376,2242,28995
258.657,370,2234,28889
258.689,382,2233,28872
258.721,376,2234,28892
258.751,377,2239,28954
258.783,375,2249,29081
258.812,386,2250,29089
258.845,376,2253,29138
258.873,382,2256,29167
258.906,376,2259,29216
258.935,376,2254,29150
258.968,370,2250,29096
258.996,371,2241,28976
259.029,371,2235,28905
259.058,386,2234,28887
259.091,375,2233,28879
259.123,373,2234,28892
259.153,374,2231,28850
259.185,379,2217,28674
259.214,371,2200,28444
259.246,383,2188,28296
259.275,380,2180,28185
259.308,383,2161,27940
259.337,384,2149,27788
259.369,381,2144,27722
259.398,388,2141,27692
259.431,381,2144,27722
259.459,376,2152,27823
259.492,376,2155,27868
259.524,385,2154,27853
259.553,383,2143,27706
259.586,383,2131,27554
259.615,378,2129,27528
259.647,380,2137,27634
259.677,382,2140,27676
259.709,375,2141,27685
259.738,378,2151,27821
259.770,376,2161,27941
259.800,375,2159,27923
259.832,385,2155,27861
259.861,385,2150,27798
259.894,389,2154,27849
259.926,380,2161,27945
259.955,378,2172,28084
259.987,377,2171,28068
260.017,375,2177,28147
260.049,379,2185,28251
260.078,378,2199,28439
260.110,385,2200,28449
260.139,380,2199,28438
260.173,381,2196,28401
260.201,380,2209,28568
260.233,377,2234,28891
260.262,378,2260,29222
260.295,377,2288,29581
260.323,379,2303,29776
260.356,379,2313,29913
260.388,381,2320,29996
260.417,372,2330,30125
260.450,376,2338,30237
260.479,372,2351,30405
260.511,372,2360,30519
260.541,375,2373,30680
260.573,375,2379,30765
260.602,375,2389,30894
260.635,372,2395,30965
260.663,362,2405,31097
260.696,368,2412,31193
260.725,367,2415,31230
260.758,369,2423,31336
260.790,367,2431,31440
260.819,354,2433,31466
260.851,362,2436,31504
260.880,354,2437,31515
260.913,372,2438,31526
260.942,362,2442,31580
260.975,370,2447,31641
261.004,357,2450,31680
261.036,360,2453,31722
261.065,354,2456,31762
261.097,358,2457,31767
261.126,365,2457,31774
261.159,365,2457,31775
261.187,361,2458,31781
261.221,369,2458,31784
261.253,354,2459,31797
261.282,364,2459,31798
261.314,359,2460,31808
261.343,362,2461,31822
261.375,357,2462,31835
261.405,364,2462,31831
261.438,353,2462,31840
261.466,362,2463,31850
261.499,365,2464,31861
261.528,358,2463,31853
261.561,356,2464,31864
261.589,356,2465,31873
261.622,360,2465,31877
261.654,355,2466,31888
261.683,354,2468,31909
261.715,362,2469,31929
261.745,354,2470,31934
261.777,357,2471,31948
261.807,352,2471,31950
261.839,349,2471,31956
261.868,357,2472,31959
261.900,356,2471,31956
261.929,342,2472,31960
261.962,359,2471,31957
261.991,349,2471,31953
262.023,348,2471,31951
262.055,354,2471,31951
262.086,352,2471,31953
262.117,351,2471,31953
262.146,357,2471,31958
262.179,354,2471,31951
262.208,358,2472,31962
262.240,350,2471,31955
262.270,354,2470,31934
262.302,351,2471,31950
262.331,348,2470,31938
262.364,354,2469,31932
262.392,350,2468,31911
262.425,356,2467,31907
262.453,358,2466,31886
262.486,355,2464,31862
262.518,348,2464,31856
262.548,353,2462,31840
262.580,358,2462,31833
262.608,355,2460,31809
262.641,365,2458,31782
262.670,358,2457,31773
262.703,363,2455,31743
262.732,357,2451,31692
262.764,362,2448,31650
262.793,361,2444,31607
262.826,365,2440,31554
262.855,357,2438,31522
262.888,364,2437,31516
262.917,364,2436,31504
262.949,367,2433,31465
262.981,369,2432,31453
263.010,369,2431,31433
263.043,360,2426,31369
263.072,370,2422,31325
263.104,363,2418,31267
263.133,369,2413,31207
263.166,364,2413,31198
263.195,366,2412,31186
263.228,368,2408,31135
263.257,364,2401,31048
263.289,363,2398,31010
263.318,377,2395,30964
263.351,370,2393,30939
263.383,364,2384,30829
263.412,373,2380,30774
263.444,384,2378,30746
263.474,376,2373,30686
263.506,368,2367,30608
263.535,373,2366,30593
263.567,362,2364,30570
263.596,374,2362,30537
263.629,380,2359,30504
263.657,375,2358,30496
263.691,375,2358,30492
263.719,373,2358,30487
263.752,372,2358,30488
263.781,373,2358,30488
263.813,374,2358,30488
263.846,370,2358,30491
263.875,375,2358,30492
263.907,378,2358,30494
263.936,371,2356,30468
263.969,371,2344,30315
263.998,376,2338,30234
264.031,372,2326,30084
264.059,369,2313,29915
264.092,372,2304,29797
264.121,381,2303,29775
264.154,373,2304,29790
264.182,371,2304,29798
264.215,378,2311,29884
264.247,376,2311,29889
264.276,380,2301,29757
264.308,376,2294,29661
264.337,382,2294,29659
264.370,371,2294,29660
264.399,372,2293,29656
264.431,366,2291,29625
264.460,377,2288,29591
264.493,382,2285,29545
264.521,380,2279,29466
264.554,378,2275,29417
264.583,375,2280,29483
264.616,379,2288,29590
264.648,372,2289,29594
264.677,378,2283,29523
264.710,377,2277,29444
264.738,389,2262,29255
264.771,375,2254,29144
264.800,372,2252,29127
264.833,384,2239,28948
264.861,367,2222,28730
264.894,375,2215,28646
264.923,377,2213,28616
264.956,377,2209,28559
264.984,379,2196,28394
265.017,384,2184,28240
265.050,385,2200,28450
265.078,384,2220,28704
265.111,377,2235,28900
265.140,381,2249,29087
265.172,375,2263,29260
265.201,373,2271,29370
265.234,363,2264,29280
265.263,377,2263,29268
265.296,380,2265,29288
265.324,373,2268,29330
265.357,378,2255,29166
265.386,373,2254,29150
265.418,373,2272,29385
265.447,383,2279,29476
265.480,372,2286,29563
265.512,380,2287,29577
265.541,390,2279,29468
265.574,378,2272,29380
265.603,377,2273,29399
265.635,374,2283,29523
265.664,370,2301,29749
265.697,366,2328,30103
265.726,368,2343,30297
265.758,373,2354,30437
265.787,371,2358,30495
265.820,370,2364,30575
265.848,370,2369,30631
265.881,368,2372,30672
265.914,376,2373,30691
265.943,378,2375,30716
265.975,378,2377,30740
266.004,370,2378,30750
266.037,370,2379,30759
266.066,368,2382,30804
266.098,370,2388,30886
266.127,374,2394,30954
266.160,378,2404,31085
266.188,372,2412,31186
266.221,358,2413,31196
266.250,367,2414,31222
266.282,366,2419,31287
266.315,366,2423,31330
266.344,364,2425,31360
266.377,370,2431,31441
266.406,364,2434,31480
266.438,361,2437,31517
266.467,369,2439,31538
266.499,362,2445,31618
266.528,361,2448,31660
266.561,365,2452,31713
266.590,353,2455,31744
266.623,359,2457,31769
266.652,353,2457,31772
266.684,365,2458,31782
266.717,363,2460,31813
266.746,357,2461,31825
266.778,362,2462,31841
266.807,358,2463,31848
266.840,361,2464,31868
266.869,355,2466,31890
266.901,361,2468,31914
266.930,360,2469,31924
266.963,352,2469,31932
266.991,361,2471,31952
267.024,353,2472,31960
267.053,355,2472,31962
267.085,355,2472,31965
267.114,349,2472,31968
267.147,353,2472,31970
267.179,349,2472,31966
267.208,350,2473,31976
267.241,353,2473,31978
267.270,354,2474,31985
267.302,350,2474,31990
267.331,357,2474,31989
267.364,351,2474,31992
267.393,341,2475,31999
267.425,345,2475,32001
267.454,346,2475,32005
267.487,353,2475,32006
267.516,353,2475,32002
267.548,340,2475,32006
267.581,353,2475,32009
267.610,354,2476,32018
267.642,352,2476,32011
267.671,350,2477,32025
267.704,348,2477,32028
267.732,350,2477,32035
267.765,341,2478,32050
267.794,350,2477,32035
267.827,343,2478,32039
267.856,343,2478,32039
267.889,352,2478,32038
267.917,339,2477,32037
267.950,342,2478,32045
267.979,348,2479,32055
268.011,345,2479,32057
268.044,337,2479,32062
268.073,343,2480,32070
268.105,347,2480,32074
268.134,337,2481,32077
268.167,338,2481,32081
268.196,338,2482,32096
268.228,338,2483,32103
268.257,338,2483,32105
268.290,336,2483,32107
268.318,339,2483,32114
268.351,342,2484,32115
268.380,340,2484,32117
268.413,339,2484,32123
268.442,335,2484,32122
268.474,335,2484,32121
268.507,340,2483,32105
268.536,340,2485,32129
268.568,336,2484,32120
268.597,340,2483,32111
268.630,339,2484,32115
268.658,338,2483,32110
268.691,335,2483,32102
268.720,344,2482,32099
268.753,335,2482,32094
268.782,334,2482,32094
268.814,343,2482,32094
268.843,344,2482,32092
268.876,346,2482,32089
268.908,344,2481,32087
268.937,339,2481,32079
268.969,344,2480,32069
268.998,344,2480,32071
269.031,340,2480,32065
269.060,342,2479,32060
269.093,339,2479,32063
269.121,350,2478,32049
269.154,348,2479,32052
269.183,348,2478,32039
269.216,348,2478,32042
269.244,339,2478,32040
269.277,347,2477,32034
269.309,344,2477,32031
269.338,345,2477,32028
269.371,347,2476,32020
269.400,348,2476,32019
269.432,353,2476,32015
269.461,357,2475,32002
269.494,354,2474,31998
269.523,354,2474,31988
269.555,352,2473,31984
269.584,351,2473,31981
269.617,354,2473,31973
269.645,344,2472,31971
269.678,358,2473,31972
269.707,347,2472,31969
269.740,351,2472,31966
269.772,351,2472,31968
269.802,355,2472,31971
269.834,359,2472,31960
269.863,358,2472,31965
269.895,358,2472,31965
269.924,347,2472,31967
269.957,352,2472,31967
269.986,351,2472,31961
270.019,354,2471,31955
270.047,360,2471,31954
270.080,357,2470,31939
270.109,354,2469,31924
270.142,354,2468,31913
270.174,359,2467,31895
270.203,363,2465,31880
270.235,359,2463,31854
270.264,359,2463,31848
270.297,363,2462,31842
270.326,361,2463,31849
270.358,358,2463,31845
270.387,357,2463,31844
270.420,361,2462,31840
270.449,354,2462,31841
270.481,355,2462,31836
270.510,357,2462,31833
270.543,353,2461,31825
270.571,361,2459,31799
270.604,363,2458,31786
270.636,356,2457,31776
270.666,355,2457,31772
270.698,365,2456,31762
270.727,369,2454,31737
270.760,364,2452,31708
270.789,360,2451,31689
270.821,364,2449,31666
270.850,359,2448,31654
270.883,369,2448,31651
270.912,370,2448,31655
270.944,362,2448,31658
270.974,358,2449,31665
271.006,367,2449,31672
271.038,362,2449,31663
271.067,362,2448,31649
271.100,362,2447,31643
271.129,364,2445,31617
271.161,363,2442,31573
271.190,364,2439,31534
271.222,368,2437,31517
271.252,360,2437,31516
271.285,371,2435,31483
271.313,372,2432,31455
271.346,375,2430,31420
271.375,371,2428,31391
271.407,370,2427,31379
271.436,366,2427,31379
271.468,364,2426,31368
271.500,362,2424,31345
271.530,369,2422,31319
271.562,369,2416,31247
271.591,367,2413,31200
271.624,373,2412,31196
271.652,370,2411,31179
271.685,372,2408,31139
271.715,374,2406,31111
271.747,376,2402,31065
271.776,378,2400,31031
271.808,379,2396,30980
271.837,377,2394,30954
271.870,374,2394,30951
271.903,372,2394,30953
271.931,374,2393,30944
271.964,371,2389,30892
271.993,381,2381,30789
272.025,374,2377,30741
272.054,374,2368,30622
272.087,378,2359,30499
272.116,371,2354,30442
272.148,370,2347,30354
272.177,373,2343,30302
272.210,369,2342,30280
272.239,377,2340,30264
272.271,379,2339,30244
272.304,366,2338,30236
272.333,375,2338,30236
272.365,376,2334,30187
272.394,374,2328,30107
272.427,374,2319,29994
272.455,379,2313,29910
272.489,371,2300,29739
272.517,377,2290,29609
272.550,376,2279,29472
272.578,377,2273,29393
272.611,385,2261,29231
272.640,380,2253,29138
272.673,383,2246,29047
272.705,370,2239,28947
272.734,386,2234,28885
272.767,383,2223,28751
272.796,391,2215,28644
272.828,383,2203,28485
272.857,379,2192,28339
272.890,383,2164,27986
272.919,379,2131,27552
272.952,385,2095,27097
272.980,391,2059,26630
273.013,387,2040,26378
273.041,380,2036,26324
273.074,384,2041,26399
273.106,384,2049,26492
273.136,385,2050,26503
273.168,379,2042,26404
273.197,386,2041,26398
273.230,378,2048,26480
273.258,385,2048,26478
273.291,382,2042,26401
273.320,373,2041,26396
273.353,389,2022,26147
273.381,386,2010,25986
273.414,383,2001,25880
273.443,381,1996,25814
273.475,386,1997,25818
273.508,382,2012,26020
273.537,389,2021,26131
273.569,394,2021,26137
273.598,382,2016,26075
273.631,381,2011,26001
273.660,384,2021,26137
273.692,376,2027,26215
273.721,386,2022,26148
273.754,392,2026,26201
273.782,380,2057,26595
273.815,395,2091,27042
273.844,386,2097,27121
273.876,383,2096,27108
273.909,379,2100,27151
273.938,386,2114,27330
273.971,386,2107,27247
274.000,381,2107,27246
274.033,380,2132,27564
274.061,382,2158,27909
274.094,378,2182,28211
274.122,378,2200,28445
274.155,376,2207,28539
274.184,386,2222,28739
274.217,389,2252,29127
274.246,384,2281,29495
274.278,381,2298,29712
274.310,380,2308,29843
274.340,377,2312,29897
274.372,381,2314,29921
274.401,376,2324,30051
274.434,375,2337,30224
274.463,376,2345,30323
274.495,374,2358,30490
274.524,380,2365,30582
274.557,369,2374,30693
274.585,382,2379,30763
274.618,376,2387,30873
274.647,386,2394,30962
274.680,368,2403,31070
274.708,372,2407,31130
274.741,371,2412,31194
274.773,369,2413,31197
274.803,368,2413,31201
274.835,360,2415,31232
274.864,375,2421,31305
274.897,372,2424,31342
274.925,366,2429,31409
274.958,371,2433,31459
274.988,367,2435,31491
275.020,369,2437,31518
275.048,371,2438,31522
275.081,364,2441,31563
275.110,371,2444,31609
275.143,353,2447,31641
275.175,368,2447,31646
275.204,363,2451,31691
275.237,359,2452,31712
275.266,365,2454,31739
275.298,358,2456,31760
275.327,369,2457,31769
275.359,357,2457,31772
275.389,360,2458,31780
275.422,356,2457,31777
275.450,360,2458,31785
275.483,357,2459,31797
275.511,366,2459,31804
275.544,356,2461,31826
275.576,365,2462,31832
275.605,362,2462,31838
275.638,361,2463,31843
275.667,356,2463,31845
275.700,359,2463,31847
275.729,357,2463,31848
275.761,364,2465,31875
275.790,362,2467,31903
275.822,359,2469,31926
275.851,354,2469,31932
275.884,355,2470,31944
275.912,357,2471,31955
275.945,354,2471,31959
275.977,355,2472,31962
276.006,360,2471,31958
276.039,364,2472,31964
276.068,352,2472,31966
276.100,354,2472,31966
276.129,356,2472,31967
276.162,357,2472,31970
276.191,357,2472,31967
276.224,354,2473,31972
276.253,349,2473,31974
276.286,354,2473,31973
276.314,354,2473,31982
276.347,353,2474,31990
276.375,349,2474,31995
276.408,351,2474,31996
276.440,350,2475,32003
276.470,347,2475,32005
276.502,350,2475,32006
276.532,355,2476,32014
276.563,348,2476,32015
276.592,347,2476,32017
276.625,350,2476,32022
276.654,346,2477,32025
276.687,351,2477,32035
276.716,348,2477,32028
276.748,346,2477,32033
276.777,344,2477,32035
276.810,349,2478,32038
276.839,348,2478,32043
276.871,351,2478,32044
276.903,345,2478,32045
276.933,343,2478,32046
276.965,340,2478,32039
276.994,344,2478,32050
277.026,342,2478,32046
277.055,343,2478,32038
277.088,352,2477,32034
277.117,349,2477,32029
277.150,342,2477,32034
277.179,348,2477,32028
277.211,347,2476,32021
277.240,349,2477,32026
277.273,344,2476,32019
277.305,353,2476,32014
277.335,348,2475,32002
277.366,353,2474,31993
277.395,354,2473,31984
277.428,352,2473,31977
277.457,347,2472,31971
277.489,353,2472,31968
277.518,357,2472,31961
277.551,356,2471,31958
277.579,355,2469,31928
277.612,355,2467,31902
277.641,365,2465,31875
277.674,355,2463,31851
277.706,366,2462,31840
277.735,363,2461,31825
277.767,365,2458,31787
277.796,370,2457,31777
277.829,367,2457,31768
277.858,364,2456,31759
277.890,365,2454,31727
277.919,359,2452,31705
277.952,368,2450,31682
277.981,365,2448,31654
278.013,372,2447,31640
278.042,367,2444,31601
278.075,365,2440,31555
278.104,374,2438,31527
278.137,362,2437,31517
278.169,368,2436,31503
278.198,370,2433,31458
278.230,366,2430,31422
278.259,374,2424,31351
278.292,362,2422,31319
278.321,369,2421,31303
278.353,364,2417,31257
278.382,382,2413,31203
278.415,362,2413,31201
278.444,369,2413,31197
278.477,368,2413,31196
278.505,372,2410,31163
278.538,379,2407,31125
278.570,378,2402,31057
278.599,370,2397,30998
278.632,375,2393,30943
278.661,366,2392,30937
278.693,368,2391,30924
278.722,372,2390,30910
278.755,373,2387,30861
278.784,371,2381,30785
278.817,381,2377,30737
278.845,377,2367,30613
278.878,377,2357,30483
278.907,376,2344,30306
